geneID,KL1,KL2,KL3,WL1,WL2,WL3
ENSMUSG00000069208,71,62,50,59,47,47
ENSMUSG00000069227,0,0,0,0,1,0
ENSMUSG00000069237,599,532,475,307,283,318
ENSMUSG00000069248,0,0,0,0,0,0
ENSMUSG00000069255,71,61,108,101,131,246
ENSMUSG00000069258,0,0,0,0,0,0
ENSMUSG00000069259,0,0,0,0,0,0
ENSMUSG00000069265,0,0,0,0,0,0
ENSMUSG00000069266,0,1,0,0,0,3
ENSMUSG00000069267,0,0,3,0,1,1
ENSMUSG00000069268,4,5,2,2,0,2
ENSMUSG00000069270,0,3,3,4,3,1
ENSMUSG00000069272,2,2,2,3,0,6
ENSMUSG00000069273,1,1,1,2,4,3
ENSMUSG00000069274,0,1,0,1,0,0
ENSMUSG00000069280,0,0,0,0,0,0
ENSMUSG00000069289,0,0,0,0,0,0
ENSMUSG00000069292,0,0,0,0,0,0
ENSMUSG00000069294,0,0,0,0,0,0
ENSMUSG00000069295,0,0,0,0,0,0
ENSMUSG00000069296,0,0,0,0,0,0
ENSMUSG00000069297,0,0,0,0,0,0
ENSMUSG00000069299,0,0,0,2,0,0
ENSMUSG00000069300,0,0,0,1,1,5
ENSMUSG00000069301,0,1,0,1,0,0
ENSMUSG00000069302,0,0,0,0,0,0
ENSMUSG00000069303,2,1,1,0,0,3
ENSMUSG00000069305,1,0,0,0,0,0
ENSMUSG00000069306,6,5,1,3,2,1
ENSMUSG00000069307,0,5,1,1,0,1
ENSMUSG00000069308,0,1,0,0,0,0
ENSMUSG00000069309,0,0,0,0,0,0
ENSMUSG00000069310,2,3,0,1,1,8
ENSMUSG00000069324,0,0,0,0,0,0
ENSMUSG00000069355,0,0,0,0,0,4
ENSMUSG00000069372,0,0,0,0,0,0
ENSMUSG00000069378,0,0,0,0,0,0
ENSMUSG00000069385,0,0,0,0,0,0
ENSMUSG00000069390,0,0,0,0,0,0
ENSMUSG00000069421,0,0,0,0,0,0
ENSMUSG00000069430,0,0,0,0,0,0
ENSMUSG00000069441,0,0,0,0,0,0
ENSMUSG00000069456,0,0,0,0,0,0
ENSMUSG00000069475,0,0,0,0,0,0
ENSMUSG00000069476,0,0,0,0,0,0
ENSMUSG00000069495,405,391,338,483,447,470
ENSMUSG00000069515,2504,2456,655,131,157,54
ENSMUSG00000069516,119397,117366,163225,210805,229461,227222
ENSMUSG00000069518,0,0,0,0,0,0
ENSMUSG00000069520,300,338,248,312,311,275
ENSMUSG00000069539,1014,999,732,985,1067,1197
ENSMUSG00000069565,859,931,622,883,1008,875
ENSMUSG00000069581,21,19,6,0,0,2
ENSMUSG00000069582,0,0,0,0,0,0
ENSMUSG00000069583,0,0,0,0,0,0
ENSMUSG00000069584,0,0,0,0,0,0
ENSMUSG00000069588,0,0,0,0,0,0
ENSMUSG00000069601,16,11,0,19,9,2
ENSMUSG00000069607,61,8,19,169,196,3
ENSMUSG00000069609,1,1,0,3,5,0
ENSMUSG00000069631,223,203,204,276,236,291
ENSMUSG00000069633,30,33,20,11,25,15
ENSMUSG00000069662,1662,1725,1420,4735,4424,5301
ENSMUSG00000069668,0,0,0,0,0,0
ENSMUSG00000069670,0,0,0,0,0,0
ENSMUSG00000069678,87,69,59,90,106,117
ENSMUSG00000069706,0,0,0,0,0,0
ENSMUSG00000069707,0,0,0,0,0,0
ENSMUSG00000069708,0,0,0,0,0,0
ENSMUSG00000069712,0,0,0,0,0,0
ENSMUSG00000069717,0,0,0,0,0,0
ENSMUSG00000069718,0,0,0,0,0,0
ENSMUSG00000069720,0,0,0,0,0,0
ENSMUSG00000069721,0,0,0,0,0,0
ENSMUSG00000069722,0,0,0,0,0,0
ENSMUSG00000069727,13,13,7,19,21,21
ENSMUSG00000069729,721,670,381,930,906,761
ENSMUSG00000069733,0,0,0,0,0,0
ENSMUSG00000069743,15,7,0,7,6,2
ENSMUSG00000069744,1507,1509,1946,1109,1158,1238
ENSMUSG00000069763,8,0,3,0,1,3
ENSMUSG00000069769,93,73,37,356,411,117
ENSMUSG00000069785,0,0,0,0,0,0
ENSMUSG00000069792,6252,6864,41720,6208,6334,16547
ENSMUSG00000069793,1660,1845,1366,4873,5217,4571
ENSMUSG00000069804,0,1,0,1,0,0
ENSMUSG00000069805,0,0,0,0,0,4
ENSMUSG00000069806,19,9,1,14,23,3
ENSMUSG00000069808,62,45,18,43,44,57
ENSMUSG00000069814,0,0,0,0,0,0
ENSMUSG00000069816,0,0,0,0,0,0
ENSMUSG00000069818,0,0,0,0,0,0
ENSMUSG00000069823,0,0,0,0,0,0
ENSMUSG00000069825,0,0,0,0,0,0
ENSMUSG00000069830,139,113,85,56,76,130
ENSMUSG00000069833,16220,16286,7487,12513,13142,17184
ENSMUSG00000069835,4,4,0,4,1,5
ENSMUSG00000069844,342,331,646,1134,1097,1458
ENSMUSG00000069855,0,0,0,0,0,0
ENSMUSG00000069867,0,0,0,0,0,0
ENSMUSG00000069873,10,5,7,11,6,7
ENSMUSG00000069874,5048,5227,3784,6667,6804,3603
ENSMUSG00000069892,2922,3188,2303,3531,3892,3628
ENSMUSG00000069893,514,498,332,852,840,811
ENSMUSG00000069895,1105,1117,898,959,960,935
ENSMUSG00000069899,18,30,55,36,23,42
ENSMUSG00000069910,99,85,127,129,101,325
ENSMUSG00000069911,0,0,0,0,0,0
ENSMUSG00000069917,0,0,0,1,0,0
ENSMUSG00000069919,59,1,0,3,9,0
ENSMUSG00000069920,19,29,8,18,23,3
ENSMUSG00000069922,0,0,0,0,0,0
ENSMUSG00000069971,0,0,0,0,0,0
ENSMUSG00000069998,0,0,0,0,0,0
ENSMUSG00000070000,260,257,237,210,236,426
ENSMUSG00000070002,408,501,367,368,319,391
ENSMUSG00000070003,348,436,550,794,740,591
ENSMUSG00000070023,0,0,0,0,0,0
ENSMUSG00000070031,2371,2830,4603,6709,7334,7085
ENSMUSG00000070034,4199,4662,3965,8598,9259,5864
ENSMUSG00000070044,113,88,66,76,115,42
ENSMUSG00000070047,495,480,6,771,781,14
ENSMUSG00000070056,1098,1140,791,636,660,1289
ENSMUSG00000070280,0,0,0,0,0,0
ENSMUSG00000070283,78,105,131,122,135,150
ENSMUSG00000070284,560,570,544,585,592,521
ENSMUSG00000070287,0,3,1,0,0,3
ENSMUSG00000070291,0,1,0,2,2,2
ENSMUSG00000070298,0,0,0,0,1,0
ENSMUSG00000070304,0,0,0,0,0,0
ENSMUSG00000070305,36,29,43,36,45,40
ENSMUSG00000070306,0,0,0,0,0,0
ENSMUSG00000070311,0,0,0,0,0,0
ENSMUSG00000070313,0,0,0,0,0,0
ENSMUSG00000070319,795,852,644,804,885,696
ENSMUSG00000070323,12,23,12,22,21,0
ENSMUSG00000070324,0,0,0,0,0,0
ENSMUSG00000070327,76862,76081,32998,88252,91204,72313
ENSMUSG00000070330,0,0,0,0,0,0
ENSMUSG00000070331,1,0,0,0,0,0
ENSMUSG00000070332,1,0,0,0,0,0
ENSMUSG00000070334,0,0,0,0,0,0
ENSMUSG00000070335,0,0,0,0,0,0
ENSMUSG00000070336,4,6,16,1,2,5
ENSMUSG00000070337,12,13,3,4,1,3
ENSMUSG00000070345,0,2,0,1,0,0
ENSMUSG00000070348,332,292,252,849,825,638
ENSMUSG00000070354,14,21,22,47,46,25
ENSMUSG00000070360,0,0,0,0,0,0
ENSMUSG00000070366,0,0,0,0,0,0
ENSMUSG00000070368,0,0,0,0,0,0
ENSMUSG00000070369,15,19,3,125,108,28
ENSMUSG00000070371,9,7,6,4,4,0
ENSMUSG00000070372,2751,2878,3789,2607,2582,3607
ENSMUSG00000070374,0,0,0,0,0,0
ENSMUSG00000070375,0,0,0,0,0,0
ENSMUSG00000070377,0,0,0,0,0,0
ENSMUSG00000070378,0,0,0,0,0,0
ENSMUSG00000070379,0,0,0,0,0,0
ENSMUSG00000070380,0,0,0,0,0,0
ENSMUSG00000070382,0,0,0,0,0,0
ENSMUSG00000070383,0,0,0,0,0,0
ENSMUSG00000070385,1,0,4,6,4,6
ENSMUSG00000070388,3,2,1,6,0,4
ENSMUSG00000070390,53,45,53,89,94,85
ENSMUSG00000070394,345,347,714,290,358,323
ENSMUSG00000070407,16,5,8,5,6,24
ENSMUSG00000070417,0,0,0,0,0,0
ENSMUSG00000070419,0,0,0,0,0,0
ENSMUSG00000070420,128,109,87,110,173,150
ENSMUSG00000070421,0,0,2,0,1,0
ENSMUSG00000070423,0,0,0,0,0,0
ENSMUSG00000070424,2,0,0,0,1,0
ENSMUSG00000070425,0,0,0,0,0,0
ENSMUSG00000070426,299,297,247,365,383,279
ENSMUSG00000070427,1671,1742,3481,2710,2822,3335
ENSMUSG00000070436,1682,1602,28,2639,2673,24
ENSMUSG00000070438,0,0,0,0,0,0
ENSMUSG00000070448,0,0,0,0,0,0
ENSMUSG00000070458,0,0,0,0,0,0
ENSMUSG00000070459,0,0,0,0,0,0
ENSMUSG00000070460,0,0,0,0,0,0
ENSMUSG00000070462,3634,3562,2974,1210,1219,925
ENSMUSG00000070464,0,0,0,0,0,0
ENSMUSG00000070469,1,4,0,1,0,0
ENSMUSG00000070471,0,0,4,0,1,1
ENSMUSG00000070473,0,0,0,0,0,0
ENSMUSG00000070476,134,117,79,66,69,145
ENSMUSG00000070493,1741,1882,3010,1636,1776,1931
ENSMUSG00000070495,0,1,1,0,0,1
ENSMUSG00000070498,1,0,1,2,0,0
ENSMUSG00000070501,668,734,1326,840,816,989
ENSMUSG00000070504,0,0,0,0,0,0
ENSMUSG00000070509,3,2,0,3,5,0
ENSMUSG00000070520,159,167,156,164,186,158
ENSMUSG00000070524,64,69,66,240,265,156
ENSMUSG00000070526,15,10,7,10,7,1
ENSMUSG00000070527,1,0,0,2,3,0
ENSMUSG00000070529,0,0,0,0,0,0
ENSMUSG00000070530,0,0,0,0,0,0
ENSMUSG00000070531,0,0,0,0,0,0
ENSMUSG00000070532,0,0,0,0,0,0
ENSMUSG00000070533,0,0,0,0,0,0
ENSMUSG00000070544,8492,8928,5969,3772,4070,3243
ENSMUSG00000070546,0,0,0,0,0,0
ENSMUSG00000070547,0,0,0,0,0,2
ENSMUSG00000070550,0,0,0,0,0,0
ENSMUSG00000070551,0,0,0,0,0,0
ENSMUSG00000070552,0,0,0,0,0,0
ENSMUSG00000070563,0,0,0,0,0,0
ENSMUSG00000070564,0,0,0,0,0,0
ENSMUSG00000070565,135,120,52,96,127,82
ENSMUSG00000070568,0,0,0,0,0,0
ENSMUSG00000070570,0,0,0,0,0,0
ENSMUSG00000070576,4,11,7,0,8,0
ENSMUSG00000070577,0,0,0,0,0,0
ENSMUSG00000070583,10,13,3,10,5,9
ENSMUSG00000070594,0,0,0,0,0,0
ENSMUSG00000070601,0,0,0,0,0,0
ENSMUSG00000070604,13,8,8,11,15,15
ENSMUSG00000070605,388,385,487,290,305,282
ENSMUSG00000070609,0,0,0,0,0,0
ENSMUSG00000070616,0,0,0,0,0,0
ENSMUSG00000070617,0,0,0,0,0,0
ENSMUSG00000070618,0,0,0,0,0,0
ENSMUSG00000070619,0,0,0,0,0,0
ENSMUSG00000070637,0,0,0,0,0,0
ENSMUSG00000070639,309,301,174,235,232,280
ENSMUSG00000070643,3,16,2,8,14,8
ENSMUSG00000070644,1,0,0,2,6,2
ENSMUSG00000070645,0,0,0,0,0,1
ENSMUSG00000070661,0,0,0,0,0,0
ENSMUSG00000070677,0,0,0,0,0,0
ENSMUSG00000070683,0,0,0,0,0,0
ENSMUSG00000070686,0,0,0,0,0,0
ENSMUSG00000070687,0,0,0,0,0,0
ENSMUSG00000070690,0,2,0,0,0,2
ENSMUSG00000070691,148,140,96,170,158,421
ENSMUSG00000070695,0,0,0,0,0,0
ENSMUSG00000070697,1002,1056,923,897,997,983
ENSMUSG00000070699,81,91,58,73,82,60
ENSMUSG00000070702,0,0,0,0,2,1
ENSMUSG00000070704,0,0,0,0,0,0
ENSMUSG00000070705,30,35,26,56,41,50
ENSMUSG00000070708,0,0,0,0,0,0
ENSMUSG00000070709,36,25,14,64,61,53
ENSMUSG00000070713,334,493,591,315,694,748
ENSMUSG00000070719,0,0,0,0,0,2
ENSMUSG00000070720,2,4,17,3,17,37
ENSMUSG00000070730,938,949,783,1790,2020,1052
ENSMUSG00000070732,0,0,0,1,0,3
ENSMUSG00000070733,1527,1577,826,1170,1262,1311
ENSMUSG00000070737,240,243,237,127,132,203
ENSMUSG00000070738,981,963,593,579,513,397
ENSMUSG00000070777,0,0,0,0,0,0
ENSMUSG00000070780,1368,1293,920,1429,1390,1232
ENSMUSG00000070796,0,0,0,0,0,0
ENSMUSG00000070797,0,0,0,0,0,0
ENSMUSG00000070798,0,0,0,0,0,0
ENSMUSG00000070799,0,0,0,0,0,0
ENSMUSG00000070802,1,0,0,0,0,1
ENSMUSG00000070803,120,131,250,21,24,154
ENSMUSG00000070806,0,2,0,0,1,0
ENSMUSG00000070808,451,451,222,594,657,590
ENSMUSG00000070810,0,0,0,0,0,0
ENSMUSG00000070811,0,0,0,0,0,0
ENSMUSG00000070814,64,73,26,129,120,62
ENSMUSG00000070815,0,0,0,0,0,0
ENSMUSG00000070816,0,0,0,0,0,0
ENSMUSG00000070817,0,0,0,0,0,0
ENSMUSG00000070820,0,0,0,0,0,0
ENSMUSG00000070821,0,0,0,0,0,0
ENSMUSG00000070822,3,11,7,6,12,10
ENSMUSG00000070828,0,0,0,0,0,0
ENSMUSG00000070837,0,0,0,0,0,0
ENSMUSG00000070841,0,0,0,0,0,0
ENSMUSG00000070844,0,0,0,0,0,0
ENSMUSG00000070847,0,0,1,0,0,0
ENSMUSG00000070852,0,0,0,0,0,0
ENSMUSG00000070853,0,0,0,0,0,0
ENSMUSG00000070855,0,0,0,0,0,0
ENSMUSG00000070856,0,0,0,0,0,0
ENSMUSG00000070857,0,0,0,0,0,0
ENSMUSG00000070858,1,10,2,15,14,2
ENSMUSG00000070866,0,2,0,0,1,1
ENSMUSG00000070867,4,1,0,6,7,3
ENSMUSG00000070868,0,2,1,0,0,0
ENSMUSG00000070870,0,0,0,0,0,0
ENSMUSG00000070871,395,396,298,416,415,364
ENSMUSG00000070873,53,44,110,55,59,91
ENSMUSG00000070875,0,0,0,0,0,0
ENSMUSG00000070877,2,1,2,0,0,0
ENSMUSG00000070880,0,0,0,0,0,0
ENSMUSG00000070883,79,75,115,165,171,138
ENSMUSG00000070890,0,0,0,0,0,0
ENSMUSG00000070891,8,7,3,6,12,2
ENSMUSG00000070902,0,0,0,0,0,0
ENSMUSG00000070904,0,0,0,0,0,0
ENSMUSG00000070908,0,0,0,0,0,0
ENSMUSG00000070923,581,547,543,681,658,819
ENSMUSG00000070933,0,0,0,0,0,0
ENSMUSG00000070934,432,442,490,387,381,513
ENSMUSG00000070939,453,412,318,495,519,515
ENSMUSG00000070942,516,422,538,337,346,326
ENSMUSG00000070943,0,0,0,0,0,0
ENSMUSG00000070953,130,166,178,179,178,181
ENSMUSG00000070972,221,174,152,145,102,106
ENSMUSG00000070979,0,0,0,0,0,0
ENSMUSG00000070980,0,3,0,0,1,0
ENSMUSG00000070983,0,0,0,0,0,0
ENSMUSG00000070985,0,0,0,0,0,0
ENSMUSG00000070990,0,0,0,0,0,0
ENSMUSG00000070999,0,0,0,5,2,11
ENSMUSG00000071000,0,0,0,0,0,0
ENSMUSG00000071001,0,1,0,3,0,0
ENSMUSG00000071005,0,0,0,0,0,0
ENSMUSG00000071014,321,339,414,248,289,313
ENSMUSG00000071015,0,0,0,0,0,0
ENSMUSG00000071019,0,0,0,0,0,1
ENSMUSG00000071036,3,0,0,0,0,0
ENSMUSG00000071037,112,99,66,27,38,38
ENSMUSG00000071042,9,2,0,1,4,0
ENSMUSG00000071047,0,0,0,0,0,0
ENSMUSG00000071054,1507,1596,781,1440,1571,1190
ENSMUSG00000071064,36,36,7,55,56,86
ENSMUSG00000071065,0,0,0,0,0,0
ENSMUSG00000071068,768,776,711,558,602,918
ENSMUSG00000071072,1664,1578,1646,1629,1421,1760
ENSMUSG00000071073,3,10,2,8,8,2
ENSMUSG00000071074,969,1046,794,910,1019,849
ENSMUSG00000071076,3285,3472,3923,2791,2869,3233
ENSMUSG00000071078,244,246,279,232,253,246
ENSMUSG00000071089,0,0,0,0,0,0
ENSMUSG00000071103,2,4,1,2,1,3
ENSMUSG00000071104,0,0,0,0,0,0
ENSMUSG00000071112,16,11,13,15,7,2
ENSMUSG00000071113,1,0,0,0,0,0
ENSMUSG00000071138,0,0,0,0,0,0
ENSMUSG00000071147,0,0,0,0,0,0
ENSMUSG00000071149,0,0,0,0,0,0
ENSMUSG00000071150,0,0,0,0,0,0
ENSMUSG00000071158,0,0,0,0,0,0
ENSMUSG00000071165,0,0,0,0,0,0
ENSMUSG00000071169,0,0,0,0,0,0
ENSMUSG00000071172,1200,1170,1136,1594,1540,1529
ENSMUSG00000071176,20,28,10,31,47,21
ENSMUSG00000071177,0,0,0,0,0,0
ENSMUSG00000071178,0,0,0,0,0,0
ENSMUSG00000071179,0,0,0,0,0,0
ENSMUSG00000071180,560,491,674,560,556,488
ENSMUSG00000071185,0,0,0,0,0,0
ENSMUSG00000071192,9,5,3,0,6,1
ENSMUSG00000071195,0,0,0,0,0,0
ENSMUSG00000071202,0,0,0,0,1,0
ENSMUSG00000071203,736,687,746,1144,1110,1018
ENSMUSG00000071226,2,0,0,0,0,2
ENSMUSG00000071229,0,0,0,0,5,0
ENSMUSG00000071230,0,1,0,0,0,0
ENSMUSG00000071234,0,0,0,2,0,0
ENSMUSG00000071235,0,0,0,0,0,0
ENSMUSG00000071252,24,20,10,6,28,12
ENSMUSG00000071253,114,129,127,142,137,161
ENSMUSG00000071256,94,78,90,116,155,130
ENSMUSG00000071262,0,0,0,0,0,0
ENSMUSG00000071266,139,131,65,100,109,61
ENSMUSG00000071267,221,219,94,146,182,120
ENSMUSG00000071275,0,0,0,0,0,0
ENSMUSG00000071276,0,0,0,0,0,0
ENSMUSG00000071281,284,295,260,170,177,202
ENSMUSG00000071291,34,32,15,18,19,17
ENSMUSG00000071302,49,57,30,52,59,68
ENSMUSG00000071311,7,9,20,162,167,193
ENSMUSG00000071317,8,1,0,0,0,0
ENSMUSG00000071322,0,0,3,6,4,1
ENSMUSG00000071324,28,54,4,5,2,2
ENSMUSG00000071337,174,171,114,221,205,234
ENSMUSG00000071340,0,0,0,0,0,0
ENSMUSG00000071341,0,0,0,0,0,0
ENSMUSG00000071342,3,4,2,1,0,0
ENSMUSG00000071347,10,0,0,2,2,0
ENSMUSG00000071350,969,921,713,1172,1202,877
ENSMUSG00000071356,0,0,0,0,0,0
ENSMUSG00000071359,147,144,147,194,189,203
ENSMUSG00000071361,0,0,0,0,0,0
ENSMUSG00000071369,618,592,426,1098,1213,717
ENSMUSG00000071379,943,937,1009,2190,2465,2836
ENSMUSG00000071392,1,0,0,0,0,0
ENSMUSG00000071398,4,3,13,0,0,1
ENSMUSG00000071415,3545,3772,4967,3407,3617,4250
ENSMUSG00000071424,0,0,0,0,0,0
ENSMUSG00000071428,0,0,0,0,0,0
ENSMUSG00000071451,113,113,195,123,127,153
ENSMUSG00000071452,0,0,0,0,0,0
ENSMUSG00000071454,437,468,323,791,820,342
ENSMUSG00000071470,0,0,0,0,0,0
ENSMUSG00000071471,0,0,0,0,0,0
ENSMUSG00000071477,139,131,80,264,254,209
ENSMUSG00000071478,15,19,7,4,5,2
ENSMUSG00000071481,0,0,0,0,0,0
ENSMUSG00000071489,0,0,0,0,0,0
ENSMUSG00000071490,0,0,0,0,0,0
ENSMUSG00000071491,1,0,0,0,0,0
ENSMUSG00000071493,0,0,0,0,0,0
ENSMUSG00000071494,0,0,0,0,0,0
ENSMUSG00000071497,19,21,20,59,22,45
ENSMUSG00000071506,0,0,0,0,0,0
ENSMUSG00000071510,0,0,0,0,0,0
ENSMUSG00000071516,0,2,0,0,0,0
ENSMUSG00000071517,0,0,0,0,0,0
ENSMUSG00000071519,0,0,0,0,0,0
ENSMUSG00000071521,0,0,0,0,0,0
ENSMUSG00000071522,0,0,0,0,0,0
ENSMUSG00000071528,1716,1801,3379,1247,1300,1505
ENSMUSG00000071531,0,4,0,0,1,3
ENSMUSG00000071533,755,740,940,786,759,771
ENSMUSG00000071537,61,47,114,13,20,31
ENSMUSG00000071540,9,0,0,4,2,0
ENSMUSG00000071547,113,112,66,135,130,99
ENSMUSG00000071550,0,4,0,0,0,1
ENSMUSG00000071551,4,0,0,0,0,0
ENSMUSG00000071552,0,0,0,0,0,0
ENSMUSG00000071553,0,0,4,0,0,0
ENSMUSG00000071561,1,0,10,2,1,14
ENSMUSG00000071562,0,3,2,1,1,5
ENSMUSG00000071573,39,19,41,20,25,33
ENSMUSG00000071586,0,0,0,0,0,0
ENSMUSG00000071604,9,0,0,0,1,0
ENSMUSG00000071613,0,0,0,0,0,0
ENSMUSG00000071629,0,0,0,0,0,0
ENSMUSG00000071632,9,4,1,9,2,5
ENSMUSG00000071633,0,2,0,5,1,5
ENSMUSG00000071636,2,0,0,1,0,2
ENSMUSG00000071637,191,212,314,452,466,335
ENSMUSG00000071644,3163,3223,1614,3207,3729,2739
ENSMUSG00000071645,262,200,179,321,316,257
ENSMUSG00000071646,1509,1602,1338,1489,1644,1424
ENSMUSG00000071647,284,283,167,305,265,288
ENSMUSG00000071648,7,17,16,13,20,19
ENSMUSG00000071649,713,658,761,709,705,567
ENSMUSG00000071650,1704,1759,1213,1856,1998,1899
ENSMUSG00000071652,165,191,121,206,217,193
ENSMUSG00000071653,2,0,0,1,0,1
ENSMUSG00000071654,124,110,232,148,176,244
ENSMUSG00000071655,3525,3728,3810,2058,2235,2100
ENSMUSG00000071656,3,7,8,4,3,6
ENSMUSG00000071657,613,579,474,532,651,364
ENSMUSG00000071658,0,0,0,0,0,0
ENSMUSG00000071659,2384,2563,1621,3148,3269,2500
ENSMUSG00000071660,1244,1104,1289,2004,1841,1311
ENSMUSG00000071661,39,13,35,28,41,22
ENSMUSG00000071662,402,411,608,600,625,532
ENSMUSG00000071665,0,0,0,0,0,0
ENSMUSG00000071669,126,109,59,33,33,27
ENSMUSG00000071679,0,0,0,1,0,0
ENSMUSG00000071686,0,0,0,0,0,0
ENSMUSG00000071691,0,1,0,0,0,0
ENSMUSG00000071708,542,549,714,564,560,663
ENSMUSG00000071711,94,103,112,125,88,149
ENSMUSG00000071713,21865,21618,18475,20539,21725,24696
ENSMUSG00000071714,14205,14335,9540,12911,13716,12737
ENSMUSG00000071715,2938,2941,3038,3660,4119,2187
ENSMUSG00000071716,0,0,0,0,1,0
ENSMUSG00000071719,0,0,0,1,0,0
ENSMUSG00000071722,3,5,1,4,2,0
ENSMUSG00000071723,9,22,2,1,8,3
ENSMUSG00000071724,17,8,4,2,3,1
ENSMUSG00000071726,0,0,0,0,0,0
ENSMUSG00000071738,0,0,0,0,0,0
ENSMUSG00000071745,0,0,0,0,0,0
ENSMUSG00000071748,51,52,39,38,23,60
ENSMUSG00000071749,0,0,0,0,0,0
ENSMUSG00000071757,311,297,145,248,301,182
ENSMUSG00000071764,0,0,0,0,0,0
ENSMUSG00000071766,0,0,0,0,0,0
ENSMUSG00000071767,0,0,0,0,0,0
ENSMUSG00000071769,0,0,0,0,0,0
ENSMUSG00000071770,0,0,0,0,0,0
ENSMUSG00000071771,0,0,0,0,0,0
ENSMUSG00000071772,0,0,0,0,0,0
ENSMUSG00000071773,0,0,0,0,0,0
ENSMUSG00000071788,0,0,0,0,0,0
ENSMUSG00000071815,0,0,0,0,0,0
ENSMUSG00000071816,0,0,0,0,0,0
ENSMUSG00000071847,13,8,3,16,16,22
ENSMUSG00000071855,43,57,22,87,99,51
ENSMUSG00000071856,33,21,0,55,43,1
ENSMUSG00000071858,0,0,0,0,0,0
ENSMUSG00000071862,0,0,0,2,0,0
ENSMUSG00000071866,9900,5693,14866,4150,4409,11870
ENSMUSG00000071890,0,0,0,0,0,0
ENSMUSG00000071893,0,2,1,0,0,0
ENSMUSG00000071909,0,0,0,0,0,0
ENSMUSG00000071937,0,0,1,10,11,13
ENSMUSG00000071984,34,18,0,16,20,0
ENSMUSG00000072049,0,0,0,0,0,0
ENSMUSG00000072066,45,78,49,29,17,36
ENSMUSG00000072082,85,86,48,40,62,156
ENSMUSG00000072100,0,0,0,0,0,0
ENSMUSG00000072115,10,8,31,5,9,11
ENSMUSG00000072145,0,0,0,0,0,0
ENSMUSG00000072188,0,0,0,0,0,0
ENSMUSG00000072214,9,4,1,8,10,6
ENSMUSG00000072235,537,564,322,416,453,374
ENSMUSG00000072244,191,178,120,92,67,166
ENSMUSG00000072249,0,0,0,0,0,0
ENSMUSG00000072258,84,67,72,86,73,73
ENSMUSG00000072259,0,0,0,0,0,0
ENSMUSG00000072294,13,10,3,4,12,0
ENSMUSG00000072295,2,6,2,6,8,2
ENSMUSG00000072419,0,0,0,3,0,0
ENSMUSG00000072423,1,1,0,0,0,2
ENSMUSG00000072437,17,6,2,3,5,13
ENSMUSG00000072473,0,0,0,0,0,0
ENSMUSG00000072476,1,0,0,0,0,0
ENSMUSG00000072479,0,0,0,0,0,0
ENSMUSG00000072487,0,1,0,0,3,0
ENSMUSG00000072494,86,90,49,47,48,54
ENSMUSG00000072501,943,980,501,1124,1110,922
ENSMUSG00000072511,0,0,0,0,0,0
ENSMUSG00000072553,0,0,0,0,0,0
ENSMUSG00000072568,336,358,166,349,343,255
ENSMUSG00000072571,0,0,0,0,1,4
ENSMUSG00000072572,103,77,222,43,46,131
ENSMUSG00000072575,0,0,0,0,0,0
ENSMUSG00000072582,80,94,98,110,94,99
ENSMUSG00000072584,0,0,0,0,0,0
ENSMUSG00000072595,0,0,0,0,0,0
ENSMUSG00000072596,352,291,1296,286,305,3427
ENSMUSG00000072598,0,0,0,0,0,0
ENSMUSG00000072601,6,1,9,1,4,14
ENSMUSG00000072605,0,0,0,0,0,0
ENSMUSG00000072620,15472,16156,26838,26951,28670,23863
ENSMUSG00000072623,74,64,6,29,46,2
ENSMUSG00000072624,0,0,0,0,0,0
ENSMUSG00000072625,1,0,0,0,0,0
ENSMUSG00000072640,30,36,17,25,34,24
ENSMUSG00000072647,19,13,5,18,7,3
ENSMUSG00000072662,0,0,0,0,0,0
ENSMUSG00000072663,3,3,8,5,3,17
ENSMUSG00000072664,0,0,0,0,0,0
ENSMUSG00000072672,0,0,0,0,0,0
ENSMUSG00000072674,0,0,0,0,0,0
ENSMUSG00000072675,0,0,0,0,0,0
ENSMUSG00000072676,0,0,0,0,0,0
ENSMUSG00000072680,5,36,32,2,8,2
ENSMUSG00000072693,0,0,0,0,0,0
ENSMUSG00000072694,298,289,498,279,281,332
ENSMUSG00000072704,456,490,499,370,377,424
ENSMUSG00000072707,0,0,0,0,0,0
ENSMUSG00000072708,0,0,0,0,0,0
ENSMUSG00000072709,0,0,0,0,0,0
ENSMUSG00000072718,0,0,0,0,0,0
ENSMUSG00000072720,31,8,3,9,8,12
ENSMUSG00000072722,0,0,0,0,0,0
ENSMUSG00000072726,0,0,0,0,0,0
ENSMUSG00000072738,0,0,0,0,0,0
ENSMUSG00000072739,0,0,0,0,0,0
ENSMUSG00000072754,0,0,0,1,0,0
ENSMUSG00000072762,43,52,23,11,9,11
ENSMUSG00000072763,6,3,4,1,4,2
ENSMUSG00000072770,22,21,20,41,31,17
ENSMUSG00000072772,6,5,13,5,19,7
ENSMUSG00000072774,15,24,18,23,21,19
ENSMUSG00000072778,0,0,0,0,0,0
ENSMUSG00000072780,0,0,0,0,0,0
ENSMUSG00000072791,0,0,0,0,0,0
ENSMUSG00000072812,8492,8514,4537,1941,2067,980
ENSMUSG00000072813,0,0,0,0,0,0
ENSMUSG00000072814,0,0,0,0,0,0
ENSMUSG00000072821,0,0,0,0,0,0
ENSMUSG00000072822,0,0,0,0,0,0
